Interaction ID,LR Pair,Ligand_gene,Receptor_gene,Evidence,AI summary,Ligand_aliases,Receptor_aliases,Ligand XX ID,Receptor XX ID,Ligand ENSEMBL ID,Receptor ENSEMBL ID,Human Ligand Symbols,Human Receptor Symbols,Ligand Location,Receptor Location
CDB20:0002725,DSC3 DSG4,DSC3,DSG4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DSC3%20DSG4-based-on-Pubmed-ID-27298358-in-macaque,DSC3,DSG4,-,-,ENSMMUG00000007668,ENSMMUG00000022704,"DSC3 (DSC4, CDHF3, DSC, DSC1, DSC2)","DSG4 (CDHF13, LAH)",cell membrane,cell membrane
CDB20:0002726,DSG1 DSC3,DSG1,DSC3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DSG1%20DSC3-based-on-Pubmed-ID-27298358-in-macaque,DSG1,DSC3,-,-,ENSMMUG00000022703,ENSMMUG00000007668,"DSG1 (DSG, CDHF4)","DSC3 (DSC4, CDHF3, DSC, DSC1, DSC2)",cell membrane,cell membrane
CDB20:0002727,DSG2 DSC1,DSG2,DSC1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DSG2%20DSC1-based-on-Pubmed-ID-27298358-in-macaque,DSG2,DSC1,-,-,ENSMMUG00000021095,ENSMMUG00000011690,DSG2 (CDHF5),DSC1 (CDHF1),cell membrane,cell membrane
CDB20:0002728,DSG2 DSC3,DSG2,DSC3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DSG2%20DSC3-based-on-Pubmed-ID-27298358-in-macaque,DSG2,DSC3,-,-,ENSMMUG00000021095,ENSMMUG00000007668,DSG2 (CDHF5),"DSC3 (DSC4, CDHF3, DSC, DSC1, DSC2)",cell membrane,cell membrane
CDB20:0002729,DSPP ITGB6,DSPP,ITGB6,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-DSPP%20ITGB6-based-on-Pubmed-ID-27430624-in-macaque,DSPP,ITGB6,-,-,,ENSMMUG00000002678,"DSPP (DFNA39, DGI1, DMP3)",ITGB6,secreted,cell membrane
CDB20:0002730,ECM1 ITGB4,ECM1,ITGB4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ECM1%20ITGB4-based-on-Pubmed-ID-29059156-in-macaque,ECM1,ITGB4,-,-,ENSMMUG00000006257,ENSMMUG00000021763,ECM1,ITGB4 (CD104),secreted,cell membrane
CDB20:0002731,EDIL3 ITGB3,EDIL3,ITGB3,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EDIL3%20ITGB3-based-on-Pubmed-ID-10196194,%2028846069-in-macaque",EDIL3,ITGB3,-,-,ENSMMUG00000007661,ENSMMUG00000003289,EDIL3 (DEL1),"ITGB3 (GP3A, CD61, GPIIIa)",secreted,cell membrane
CDB20:0002732,RUFY3 CD63,RUFY3,CD63,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-RUFY3%20CD63-based-on-Pubmed-ID-17708745-in-macaque,RUFY3,CD63,-,-,ENSMMUG00000004465,ENSMMUG00000013232,ENAM (AIH2),"CD63 (MLA1, ME491, TSPAN30, HOP-26, Pltgp40, AD1)",secreted,cell membrane
CDB20:0002733,ENHO GPR19,ENHO,GPR19,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENHO%20GPR19-based-on-Pubmed-ID-28476646-in-macaque,ENHO,GPR19,-,-,,ENSMMUG00000012504,"ENHO (C9orf165, UNQ470)",GPR19,secreted,cell membrane
CDB20:0002734,EPHA4 EFNB1,EPHA4,EFNB1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EPHA4%20EFNB1-based-on-Pubmed-ID-22568954-in-macaque,EPHA4,EFNB1,-,-,ENSMMUG00000012364,ENSMMUG00000020965,"EPHA4 (TYRO1, Hek8)","EFNB1 (EPLG2, CFNS, LERK2, Elk-L)",cell membrane,cell membrane
CDB20:0002735,EPO CRLF3,EPO,CRLF3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EPO%20CRLF3-based-on-Pubmed-ID-37168680-in-macaque,EPO,CRLF3,-,-,ENSMMUG00000022863,ENSMMUG00000009069,EPO (EP),"CRLF3 (CREME9, CYTOR4)",secreted,cell membrane
CDB20:0002736,EPO EPHB4,EPO,EPHB4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EPO%20EPHB4-based-on-Pubmed-ID-26481148-in-macaque,EPO,EPHB4,-,-,ENSMMUG00000022863,ENSMMUG00000007375,EPO (EP),"EPHB4 (HTK, Tyro11)",secreted,cell membrane
CDB20:0002737,F11R JAM2,F11R,JAM2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-F11R%20JAM2-based-on-Pubmed-ID-25119047-in-macaque,F11R,JAM2,-,-,ENSMMUG00000001996,ENSMMUG00000008723,"F11R (JAM1, PAM-1, JCAM, JAM-1, JAM-A, JAMA, CD321)","JAM2 (C21orf43, VE-JAM, JAM-B, JAMB, CD322, JAM-2)",cell membrane,cell membrane
CDB20:0002738,FAM3C LIFR,FAM3C,LIFR,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FAM3C%20LIFR-based-on-Pubmed-ID-30692635-in-macaque,FAM3C,LIFR,-,-,ENSMMUG00000002440,ENSMMUG00000007386,"FAM3C (GS3876, ILEI)",LIFR (CD118),secreted,cell membrane
CDB20:0002739,FAM3D FPR1,FAM3D,FPR1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FAM3D%20FPR1-based-on-Pubmed-ID-29853563-in-macaque,FAM3D,FPR1,-,-,ENSMMUG00000043629,ENSMMUG00000013049,"FAM3D (EF7, OIT1)","FPR1 (FPR, FMLP)",secreted,cell membrane
CDB20:0002740,FAM3D FPR2,FAM3D,FPR2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FAM3D%20FPR2-based-on-Pubmed-ID-29853563-in-macaque,FAM3D,FPR2,-,-,ENSMMUG00000043629,ENSMMUG00000006151,"FAM3D (EF7, OIT1)","FPR2 (FPRL1, LXA4R, HM63, FPRH2, FMLPX, FPR2A, FMLP-R-II, ALXR, ALX)",secreted,cell membrane
CDB20:0002741,FCER2 CR2,FCER2,CR2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FCER2%20CR2-based-on-Pubmed-ID-16172256,%2016785534,%207515913-in-macaque",FCER2,CR2,-,-,ENSMMUG00000043304,ENSMMUG00000013602,"FCER2 (CD23A, FCE2, CLEC4J, CD23, FCErII, FcepsilonRII)","CR2 (CD21, C3DR)","secreted, cell membrane",cell membrane
CDB20:0002742,FGA TLR4,FGA,TLR4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGA%20TLR4-based-on-Pubmed-ID-24661950-in-macaque,FGA,TLR4,-,-,ENSMMUG00000021303,ENSMMUG00000009112,FGA,"TLR4 (hToll, CD284, TLR-4, ARMD10)",secreted,cell membrane
CDB20:0002743,FGB TLR4,FGB,TLR4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGB%20TLR4-based-on-Pubmed-ID-24661950-in-macaque,FGB,TLR4,-,-,ENSMMUG00000021302,ENSMMUG00000009112,FGB,"TLR4 (hToll, CD284, TLR-4, ARMD10)",secreted,cell membrane
CDB20:0002744,FGF1 CSPG4,FGF1,CSPG4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF1%20CSPG4-based-on-Pubmed-ID-29812912-in-macaque,FGF1,CSPG4,-,-,ENSMMUG00000057828,ENSMMUG00000016104,"FGF1 (FGFA, AFGF, ECGF, ECGFA, ECGFB, HBGF1, ECGF-beta, FGF-alpha, GLIO703)","CSPG4 (MCSPG, MEL-CSPG, MSK16, NG2, MCSP, HMW-MAA, CSPG4A)",secreted,cell membrane
CDB20:0002745,FGF10 FGFRL1,FGF10,FGFRL1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF10%20FGFRL1-based-on-Pubmed-ID-19920134-in-macaque,FGF10,FGFRL1,-,-,ENSMMUG00000047162,ENSMMUG00000032300,FGF10,FGFRL1 (FGFR5),secreted,cell membrane
CDB20:0002746,FGF20 FGFR1,FGF20,FGFR1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF20%20FGFR1-based-on-Pubmed-ID-15621532,%2016597617-in-macaque",FGF20,FGFR1,-,-,ENSMMUG00000062368,ENSMMUG00000022478,FGF20,"FGFR1 (FLT2, KAL2, H2, H3, H4, H5, CEK, FLG, BFGFR, N-SAM, CD331)",secreted,cell membrane
CDB20:0002747,FGF20 FGFR2,FGF20,FGFR2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF20%20FGFR2-based-on-Pubmed-ID-15621532,%2016597617-in-macaque",FGF20,FGFR2,-,-,ENSMMUG00000062368,ENSMMUG00000009594,FGF20,"FGFR2 (KGFR, BEK, CFD1, JWS, CEK3, TK14, TK25, ECT1, K-SAM, CD332)",secreted,cell membrane
CDB20:0002748,FGF20 FGFR3,FGF20,FGFR3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF20%20FGFR3-based-on-Pubmed-ID-16597617-in-macaque,FGF20,FGFR3,-,-,ENSMMUG00000062368,ENSMMUG00000019945,FGF20,"FGFR3 (ACH, CEK2, JTK4, CD333)",secreted,cell membrane
CDB20:0002749,FGF22 FGFR1,FGF22,FGFR1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF22%20FGFR1-based-on-Pubmed-ID-16597617-in-macaque,FGF22,FGFR1,-,-,ENSMMUG00000055423,ENSMMUG00000022478,FGF22,"FGFR1 (FLT2, KAL2, H2, H3, H4, H5, CEK, FLG, BFGFR, N-SAM, CD331)",secreted,cell membrane
CDB20:0002750,FGF22 FGFRL1,FGF22,FGFRL1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF22%20FGFRL1-based-on-Pubmed-ID-19920134-in-macaque,FGF22,FGFRL1,-,-,ENSMMUG00000055423,ENSMMUG00000032300,FGF22,FGFRL1 (FGFR5),secreted,cell membrane
CDB20:0002751,FGF23 KL,FGF23,KL,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF23%20KL-based-on-Pubmed-ID-30605400-in-macaque,FGF23,KL,-,-,ENSMMUG00000064833,ENSMMUG00000017048,FGF23,KL (KLA),secreted,cell membrane
CDB20:0002752,FGF3 FGFRL1,FGF3,FGFRL1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF3%20FGFRL1-based-on-Pubmed-ID-19920134-in-macaque,FGF3,FGFRL1,-,-,ENSMMUG00000051149,ENSMMUG00000032300,"FGF3 (INT2, HBGF-3)",FGFRL1 (FGFR5),secreted,cell membrane
CDB20:0002753,FGF4 FGFRL1,FGF4,FGFRL1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF4%20FGFRL1-based-on-Pubmed-ID-19920134-in-macaque,FGF4,FGFRL1,-,-,ENSMMUG00000057940,ENSMMUG00000032300,"FGF4 (HSTF1, K-FGF, HBGF-4, HST, HST-1, KFGF)",FGFRL1 (FGFR5),secreted,cell membrane
CDB20:0002754,FGF8 FGFRL1,FGF8,FGFRL1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF8%20FGFRL1-based-on-Pubmed-ID-19920134-in-macaque,FGF8,FGFRL1,-,-,ENSMMUG00000015771,ENSMMUG00000032300,FGF8 (AIGF),FGFRL1 (FGFR5),secreted,cell membrane
CDB20:0002755,FGG TLR4,FGG,TLR4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGG%20TLR4-based-on-Pubmed-ID-24661950-in-macaque,FGG,TLR4,-,-,ENSMMUG00000021304,ENSMMUG00000009112,FGG,"TLR4 (hToll, CD284, TLR-4, ARMD10)",secreted,cell membrane
CDB20:0002756,FGL1 LAG3,FGL1,LAG3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGL1%20LAG3-based-on-Pubmed-ID-30580966-in-macaque,FGL1,LAG3,-,-,ENSMMUG00000042698,ENSMMUG00000056979,"FGL1 (HFREP-1, HPS)",LAG3 (CD223),secreted,cell membrane
CDB20:0002757,FNDC5 ITGAV,FNDC5,ITGAV,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FNDC5%20ITGAV-based-on-Pubmed-ID-30550785-in-macaque,FNDC5,ITGAV,-,-,ENSMMUG00000062568,ENSMMUG00000019462,FNDC5 (FRCP2),"ITGAV (VNRA, MSK8, VTNR, CD51)","secreted, cell membrane",cell membrane
CDB20:0002758,FNDC5 ITGB5,FNDC5,ITGB5,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FNDC5%20ITGB5-based-on-Pubmed-ID-30550785-in-macaque,FNDC5,ITGB5,-,-,ENSMMUG00000062568,ENSMMUG00000014516,FNDC5 (FRCP2),ITGB5,"secreted, cell membrane",cell membrane
CDB20:0002759,FSTL1 DIP2A,FSTL1,DIP2A,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FSTL1%20DIP2A-based-on-Pubmed-ID-20054002-in-macaque,FSTL1,DIP2A,-,-,ENSMMUG00000002925,ENSMMUG00000015797,"FSTL1 (FRP, FSL1, OCC1, OCC-1, tsc36)","DIP2A (C21orf106, Dip2, KIAA0184)",secreted,cell membrane
CDB20:0002760,FZD8 CKAP4,FZD8,CKAP4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FZD8%20CKAP4-based-on-Pubmed-ID-28893174-in-macaque,FZD8,CKAP4,-,-,ENSMMUG00000001694,ENSMMUG00000055446,FZD8 (FZ-8),"CKAP4 (P63, CLIMP-63, CLIMP63, ERGIC-63)",cell membrane,cell membrane
CDB20:0002761,GDF15 GFRAL,GDF15,GFRAL,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-GDF15%20GFRAL-based-on-Pubmed-ID-28846097,%2028846098,%2028846099,%2028953886-in-macaque",GDF15,GFRAL,-,-,ENSMMUG00000050122,ENSMMUG00000051331,"GDF15 (PLAB, MIC-1, PDF, MIC1, NAG-1, PTGFB)","GFRAL (C6orf144, GRAL, UNQ9356, bA360D14.1)",secreted,cell membrane
CDB20:0002762,GLG1 SELE,GLG1,SELE,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-GLG1%20SELE-based-on-Pubmed-ID-11404363-in-macaque,GLG1,SELE,-,-,ENSMMUG00000000226,ENSMMUG00000016580,"GLG1 (MG-160, ESL-1, CFR-1)","SELE (ELAM1, ELAM, ESEL, CD62E)",cell membrane,cell membrane
CDB20:0002763,GPHB5 TSHR,GPHB5,TSHR,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-GPHB5%20TSHR-based-on-Pubmed-ID-16210345-in-macaque,GPHB5,TSHR,-,-,ENSMMUG00000059346,ENSMMUG00000019713,"GPHB5 (ZLUT1, GPB5)",TSHR (LGR3),secreted,cell membrane
CDB20:0002764,GRN TNFRSF1A,GRN,TNFRSF1A,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-GRN%20TNFRSF1A-based-on-Pubmed-ID-21393509-in-macaque,GRN,TNFRSF1A,-,-,ENSMMUG00000023751,ENSMMUG00000000377,"GRN (PCDGF, PGRN, CLN11)","TNFRSF1A (TNFR1, TNF-R, TNFAR, TNFR60, TNF-R-I, CD120a, TNF-R55)",secreted,cell membrane
CDB20:0002765,GRN TNFRSF1B,GRN,TNFRSF1B,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-GRN%20TNFRSF1B-based-on-Pubmed-ID-21393509-in-macaque,GRN,TNFRSF1B,-,-,ENSMMUG00000023751,ENSMMUG00000021447,"GRN (PCDGF, PGRN, CLN11)","TNFRSF1B (TNFR2, TNFBR, TNFR80, TNF-R75, TNF-R-II, p75, CD120b)",secreted,cell membrane
CDB20:0002766,HAVCR1 CD300LB,HAVCR1,CD300LB,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-HAVCR1%20CD300LB-based-on-Pubmed-ID-20566714-in-macaque,HAVCR1,CD300LB,-,-,ENSMMUG00000060369,ENSMMUG00000037742,"HAVCR1 (HAVCR-1, TIM-1, TIM1, HAVCR, TIMD1, CD365, KIM1)","CD300LB (TREM5, CLM7)",cell membrane,cell membrane
CDB20:0002767,HAVCR1 HAVCR1,HAVCR1,HAVCR1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-HAVCR1%20HAVCR1-based-on-Pubmed-ID-17363299-in-macaque,HAVCR1,HAVCR1,-,-,ENSMMUG00000060369,ENSMMUG00000060369,"HAVCR1 (HAVCR-1, TIM-1, TIM1, HAVCR, TIMD1, CD365, KIM1)","HAVCR1 (HAVCR-1, TIM-1, TIM1, HAVCR, TIMD1, CD365, KIM1)",cell membrane,cell membrane
CDB20:0002768,HHLA2 TMIGD2,HHLA2,TMIGD2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-HHLA2%20TMIGD2-based-on-Pubmed-ID-25549724-in-macaque,HHLA2,TMIGD2,-,-,ENSMMUG00000019978,ENSMMUG00000045860,"HHLA2 (B7H7, B7-H5, B7y, B7-H7)","TMIGD2 (MGC23244, CD28H, IGPR-1)",cell membrane,cell membrane
CDB20:0002769,RGS12 KIR3DL12,RGS12,KIR3DL12,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-RGS12%20KIR3DL12-based-on-Pubmed-ID-17407096,%2023804219-in-macaque",RGS12,"KIR3DL12 (Mamu-KIR), KIR3DL12 (*027:02), KIR3DL12 (KIR), KIR3DL12 (KIR-3DL), KIR3DL12 (KIR3D07), KIR3DL12 (KIR3DL), KIR3DL12 (KIR3DL01), KIR3DL12 (KIR3DL02), KIR3DL12 (KIR3DL05), KIR3DL12 (KIR3DL07), KIR3DL12 (KIR3DL1), KIR3DL12 (KIR3DL2), KIR3DL12 (KIR3DL3), KIR3DL12 (*012:02), KIR3DL12 (KIR3DL7), KIR3DL12 (KIR3DL4)",-,-,ENSMMUG00000007154,ENSMMUG00000010125,HLA-B (AS),"KIR3DL2 (cl-5, nkat4, nkat4a, nkat4b, CD158K)",cell membrane,cell membrane
CDB20:0002770,MAMU-F KIR3DH,MAMU-F,KIR3DH,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-MAMU-F%20KIR3DH-based-on-Pubmed-ID-27455421-in-macaque,"MAMU-F (HLAF), MAMU-F (Mamu-A)","KIR3DH (KIR), KIR3DH (KIR-3DL), KIR3DH (KIR3DL), KIR3DH (KIR3DL08), KIR3DH (KIR3DL14), KIR3DH (KIR3DL8), KIR3DH (KIR3DS04), KIR3DH (Mamu-KIR), KIR3DH (KIR3DH4)",-,-,ENSMMUG00000008799,ENSMMUG00000009456,HLA-F,"KIR3DL1 (KIR, cl-2, NKB1, cl-11, nkat3, NKB1B, AMB11, CD158e1/2, CD158E1, CD158e2)",cell membrane,cell membrane
CDB20:0002771,MAMU-F KIR3DL12,MAMU-F,KIR3DL12,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-MAMU-F%20KIR3DL12-based-on-Pubmed-ID-27455421-in-macaque,"MAMU-F (HLAF), MAMU-F (Mamu-A)","KIR3DL12 (Mamu-KIR), KIR3DL12 (*027:02), KIR3DL12 (KIR), KIR3DL12 (KIR-3DL), KIR3DL12 (KIR3D07), KIR3DL12 (KIR3DL), KIR3DL12 (KIR3DL01), KIR3DL12 (KIR3DL02), KIR3DL12 (KIR3DL05), KIR3DL12 (KIR3DL07), KIR3DL12 (KIR3DL1), KIR3DL12 (KIR3DL2), KIR3DL12 (KIR3DL3), KIR3DL12 (*012:02), KIR3DL12 (KIR3DL7), KIR3DL12 (KIR3DL4)",-,-,ENSMMUG00000008799,ENSMMUG00000010125,HLA-F,"KIR3DL2 (cl-5, nkat4, nkat4a, nkat4b, CD158K)",cell membrane,cell membrane
CDB20:0002772,MAMU-F LILRB1,MAMU-F,LILRB1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-MAMU-F%20LILRB1-based-on-Pubmed-ID-11169396-in-macaque,"MAMU-F (HLAF), MAMU-F (Mamu-A)",LILRB1,-,-,ENSMMUG00000008799,ENSMMUG00000013289,HLA-F,"LILRB1 (LIR-1, ILT2, MIR-7, CD85, LIR1, CD85j, PIRB, PIR-B)",cell membrane,cell membrane
CDB20:0002773,MAMU-F LILRB1,MAMU-F,LILRB1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-MAMU-F%20LILRB1-based-on-Pubmed-ID-11169396-in-macaque,"MAMU-F (HLAF), MAMU-F (Mamu-A)",LILRB1,-,-,ENSMMUG00000008799,ENSMMUG00000013289,HLA-F,"LILRB2 (LIR-2, ILT4, MIR-10, LIR2, CD85d, MIR10)",cell membrane,cell membrane
CDB20:0002774,HMGB1 HAVCR2,HMGB1,HAVCR2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-HMGB1%20HAVCR2-based-on-Pubmed-ID-22842346-in-macaque,HMGB1,HAVCR2,-,-,ENSMMUG00000046615,ENSMMUG00000048691,"HMGB1 (HMG1, HMG3, SBP-1, DKFZp686A04236)","HAVCR2 (Tim-3, TIM3, FLJ14428, TIMD3, CD366)","secreted, cell membrane",cell membrane
CDB20:0002775,HP CD163,HP,CD163,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-HP%20CD163-based-on-Pubmed-ID-27294203-in-macaque,HP,CD163,-,-,ENSMMUG00000000672,ENSMMUG00000005150,HP,"CD163 (M130, MM130, SCARI1)",secreted,cell membrane
CDB20:0002776,ICAM1 SPN,ICAM1,SPN,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ICAM1%20SPN-based-on-Pubmed-ID-1683685-in-macaque,ICAM1,SPN,-,-,ENSMMUG00000014896,ENSMMUG00000016143,"ICAM1 (BB2, CD54)","SPN (LSN, CD43, GPL115, LEU-22)","secreted, cell membrane",cell membrane
CDB20:0002777,ICAM3 CD209,ICAM3,CD209,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ICAM3%20CD209-based-on-Pubmed-ID-15795245-in-macaque,ICAM3,CD209 (DC-SIGN),-,-,,ENSMMUG00000022463,"ICAM3 (CDW50, ICAM-R, CD50)","CD209 (DC-SIGN, hDC-SIGN, CDSIGN, DC-SIGN1, CLEC4L)",cell membrane,cell membrane
CDB20:0002778,ICOSLG CD28,ICOSLG,CD28,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ICOSLG%20CD28-based-on-Pubmed-ID-21530327-in-macaque,ICOSLG,CD28,-,-,ENSMMUG00000010647,ENSMMUG00000057214,"ICOSLG (ICOSL, KIAA0653, GL50, B7-H2, B7RP-1, B7H2, B7RP1, ICOS-L, CD275, B7h)",CD28,cell membrane,cell membrane
CDB20:0002779,ICOSLG CTLA4,ICOSLG,CTLA4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ICOSLG%20CTLA4-based-on-Pubmed-ID-21530327-in-macaque,ICOSLG,CTLA4,-,-,ENSMMUG00000010647,ENSMMUG00000015903,"ICOSLG (ICOSL, KIAA0653, GL50, B7-H2, B7RP-1, B7H2, B7RP1, ICOS-L, CD275, B7h)","CTLA4 (CELIAC3, IDDM12, CD152, CD, GSE, CTLA-4)",cell membrane,cell membrane
CDB20:0002780,ICOS ICOSLG,ICOS,ICOSLG,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ICOS%20ICOSLG-based-on-Pubmed-ID-23275603-in-macaque,ICOS,ICOSLG,-,-,ENSMMUG00000002648,ENSMMUG00000010647,"ICOS (AILIM, CD278)","ICOSLG (ICOSL, KIAA0653, GL50, B7-H2, B7RP-1, B7H2, B7RP1, ICOS-L, CD275, B7h)","secreted, cell membrane",cell membrane
CDB20:0002781,ICOSLG ICOS,ICOSLG,ICOS,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ICOSLG%20ICOS-based-on-Pubmed-ID-10617205-in-macaque,ICOSLG,ICOS,-,-,ENSMMUG00000010647,ENSMMUG00000002648,"ICOSLG (ICOSL, KIAA0653, GL50, B7-H2, B7RP-1, B7H2, B7RP1, ICOS-L, CD275, B7h)","ICOS (AILIM, CD278)",cell membrane,cell membrane
CDB20:0002782,IFNE IFNAR1,IFNE,IFNAR1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IFNE%20IFNAR1-based-on-Pubmed-ID-23449591-in-macaque,IFNE,IFNAR1,-,-,,ENSMMUG00000003961,IFNE (IFNE1),"IFNAR1 (IFNAR, IFRC)",secreted,cell membrane
CDB20:0002783,IFNE IFNAR2,IFNE,IFNAR2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IFNE%20IFNAR2-based-on-Pubmed-ID-23449591-in-macaque,IFNE,IFNAR2,-,-,,ENSMMUG00000003956,IFNE (IFNE1),IFNAR2 (IFNABR),secreted,cell membrane
CDB20:0002784,IFNK IFNAR1,IFNK,IFNAR1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IFNK%20IFNAR1-based-on-Pubmed-ID-30171073-in-macaque,IFNK,IFNAR1,-,-,ENSMMUG00000064869,ENSMMUG00000003961,IFNK,"IFNAR1 (IFNAR, IFRC)",secreted,cell membrane
