Interaction ID,LR Pair,Ligand_gene,Receptor_gene,Evidence,AI summary,Ligand_aliases,Receptor_aliases,Ligand XX ID,Receptor XX ID,Ligand ENSEMBL ID,Receptor ENSEMBL ID,Human Ligand Symbols,Human Receptor Symbols,Ligand Location,Receptor Location
CDB15:0001574,WNT1 FZD5,WNT1,FZD5,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT1%20FZD5-based-on-Pubmed-ID-28733458-in-sheep,WNT1,FZD5,-,-,ENSOARG00020001399,ENSOARG00020034205,WNT1 (INT1),"FZD5 (C2orf31, HFZ5, DKFZP434E2135)",secreted,cell membrane
CDB15:0001575,WNT1 FZD7,WNT1,FZD7,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT1%20FZD7-based-on-Pubmed-ID-28733458-in-sheep,WNT1,FZD7,-,-,ENSOARG00020001399,ENSOARG00020023182,WNT1 (INT1),FZD7 (FzE3),secreted,cell membrane
CDB15:0001576,WNT1 FZD8,WNT1,FZD8,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT1%20FZD8-based-on-Pubmed-ID-28733458-in-sheep,WNT1,FZD8,-,-,ENSOARG00020001399,ENSOARG00020025454,WNT1 (INT1),FZD8 (FZ-8),secreted,cell membrane
CDB15:0001577,WNT1 LRP5,WNT1,LRP5,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT1%20LRP5-based-on-Pubmed-ID-11336703,%2033545636-in-sheep",WNT1,LRP5,-,-,ENSOARG00020001399,ENSOARG00020015176,WNT1 (INT1),"LRP5 (LRP7, OPPG, EVR1, LR3, BMND1, HBM, OPS, OPTA1, VBCH2, EVR4)",secreted,cell membrane
CDB15:0001578,WNT1 LRP6,WNT1,LRP6,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT1%20LRP6-based-on-Pubmed-ID-11029007,%2020713706,%2033545636-in-sheep",WNT1,LRP6,-,-,ENSOARG00020001399,ENSOARG00020003956,WNT1 (INT1),LRP6 (ADCAD2),secreted,cell membrane
CDB15:0001579,WNT1 RYK,WNT1,RYK,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT1%20RYK-based-on-Pubmed-ID-15454084,%2016116452-in-sheep",WNT1,RYK,-,-,ENSOARG00020001399,ENSOARG00020018498,WNT1 (INT1),"RYK (JTK5A, D3S3195, RYK1, JTK5)",secreted,cell membrane
CDB15:0001580,WNT2 FZD1,WNT2,FZD1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT2%20FZD1-based-on-Pubmed-ID-10557084-in-sheep,WNT2,FZD1,-,-,ENSOARG00020000160,ENSOARG00020030121,"WNT2 (INT1L1, IRP)","FZD1 (DKFZp564G072, Hfz1)",secreted,cell membrane
CDB15:0001581,WNT2 FZD5,WNT2,FZD5,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT2%20FZD5-based-on-Pubmed-ID-11092808-in-sheep,WNT2,FZD5,-,-,ENSOARG00020000160,ENSOARG00020034205,"WNT2 (INT1L1, IRP)","FZD5 (C2orf31, HFZ5, DKFZP434E2135)",secreted,cell membrane
CDB15:0001582,WNT2 FZD8,WNT2,FZD8,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT2%20FZD8-based-on-Pubmed-ID-23815780-in-sheep,WNT2,FZD8,-,-,ENSOARG00020000160,ENSOARG00020025454,"WNT2 (INT1L1, IRP)",FZD8 (FZ-8),secreted,cell membrane
CDB15:0001583,WNT2 FZD9,WNT2,FZD9,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT2%20FZD9-based-on-Pubmed-ID-12138115-in-sheep,WNT2,FZD9,-,-,ENSOARG00020000160,ENSOARG00020022514,"WNT2 (INT1L1, IRP)","FZD9 (FZD3, CD349)",secreted,cell membrane
CDB15:0001584,WNT2 LRP6,WNT2,LRP6,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT2%20LRP6-based-on-Pubmed-ID-20713706-in-sheep,WNT2,LRP6,-,-,ENSOARG00020000160,ENSOARG00020003956,"WNT2 (INT1L1, IRP)",LRP6 (ADCAD2),secreted,cell membrane
CDB15:0001585,WNT3A FZD1,WNT3A,FZD1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT3A%20FZD1-based-on-Pubmed-ID-10557084,%2025605717,%2028733458-in-sheep",WNT3A,FZD1,-,-,ENSOARG00020018613,ENSOARG00020030121,WNT3A,"FZD1 (DKFZp564G072, Hfz1)",secreted,cell membrane
CDB15:0001587,WNT3A FZD5,WNT3A,FZD5,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT3A%20FZD5-based-on-Pubmed-ID-22753465,%2025605717,%2028733458,%2037014927-in-sheep",WNT3A,FZD5,-,-,ENSOARG00020018613,ENSOARG00020034205,WNT3A,"FZD5 (C2orf31, HFZ5, DKFZP434E2135)",secreted,cell membrane
CDB15:0001588,WNT3A FZD6,WNT3A,FZD6,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT3A%20FZD6-based-on-Pubmed-ID-21128903,%2021665003,%2024873871,%2030594556-in-sheep",WNT3A,FZD6,-,-,ENSOARG00020018613,ENSOARG00020020543,WNT3A,FZD6 (Hfz6),secreted,cell membrane
CDB15:0001589,WNT3A FZD7,WNT3A,FZD7,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT3A%20FZD7-based-on-Pubmed-ID-25605717,%2028733458-in-sheep",WNT3A,FZD7,-,-,ENSOARG00020018613,ENSOARG00020023182,WNT3A,FZD7 (FzE3),secreted,cell membrane
CDB15:0001590,WNT3A FZD8,WNT3A,FZD8,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT3A%20FZD8-based-on-Pubmed-ID-20093360,%2022303445,%2025605717,%2030304675-in-sheep",WNT3A,FZD8,-,-,ENSOARG00020018613,ENSOARG00020025454,WNT3A,FZD8 (FZ-8),secreted,cell membrane
CDB15:0001591,WNT3A LRP6,WNT3A,LRP6,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT3A%20LRP6-based-on-Pubmed-ID-12897152,%2020093360,%2020713706,%2030594556,%2033545636-in-sheep",WNT3A,LRP6,-,-,ENSOARG00020018613,ENSOARG00020003956,WNT3A,LRP6 (ADCAD2),secreted,cell membrane
CDB15:0001592,WNT3A RYK,WNT3A,RYK,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT3A%20RYK-based-on-Pubmed-ID-15454084-in-sheep,WNT3A,RYK,-,-,ENSOARG00020018613,ENSOARG00020018498,WNT3A,"RYK (JTK5A, D3S3195, RYK1, JTK5)",secreted,cell membrane
CDB15:0001593,WNT3 FZD1,WNT3,FZD1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT3%20FZD1-based-on-Pubmed-ID-10557084,%2028733458-in-sheep",WNT3,FZD1,-,-,ENSOARG00020024960,ENSOARG00020030121,"WNT3 (INT4, MGC131950, MGC138321, MGC138323)","FZD1 (DKFZp564G072, Hfz1)",secreted,cell membrane
CDB15:0001594,WNT3 FZD5,WNT3,FZD5,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT3%20FZD5-based-on-Pubmed-ID-28733458-in-sheep,WNT3,FZD5,-,-,ENSOARG00020024960,ENSOARG00020034205,"WNT3 (INT4, MGC131950, MGC138321, MGC138323)","FZD5 (C2orf31, HFZ5, DKFZP434E2135)",secreted,cell membrane
CDB15:0001595,WNT3 FZD7,WNT3,FZD7,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT3%20FZD7-based-on-Pubmed-ID-18313787,%2025892522,%2028733458-in-sheep",WNT3,FZD7,-,-,ENSOARG00020024960,ENSOARG00020023182,"WNT3 (INT4, MGC131950, MGC138321, MGC138323)",FZD7 (FzE3),secreted,cell membrane
CDB15:0001596,WNT3 FZD8,WNT3,FZD8,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT3%20FZD8-based-on-Pubmed-ID-18528331-in-sheep,WNT3,FZD8,-,-,ENSOARG00020024960,ENSOARG00020025454,"WNT3 (INT4, MGC131950, MGC138321, MGC138323)",FZD8 (FZ-8),secreted,cell membrane
CDB15:0001597,WNT3 LRP6,WNT3,LRP6,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT3%20LRP6-based-on-Pubmed-ID-18528331,%2020713706,%2033545636-in-sheep",WNT3,LRP6,-,-,ENSOARG00020024960,ENSOARG00020003956,"WNT3 (INT4, MGC131950, MGC138321, MGC138323)",LRP6 (ADCAD2),secreted,cell membrane
CDB15:0001598,WNT3 RYK,WNT3,RYK,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT3%20RYK-based-on-Pubmed-ID-16280981-in-sheep,WNT3,RYK,-,-,ENSOARG00020024960,ENSOARG00020018498,"WNT3 (INT4, MGC131950, MGC138321, MGC138323)","RYK (JTK5A, D3S3195, RYK1, JTK5)",secreted,cell membrane
CDB15:0001600,WNT4 FZD6,WNT4,FZD6,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT4%20FZD6-based-on-Pubmed-ID-15265686,%2021541287,%2024873871,%2031216173-in-sheep",WNT4,FZD6,-,-,ENSOARG00020017488,ENSOARG00020020543,WNT4 (WNT-4),FZD6 (Hfz6),secreted,cell membrane
CDB15:0001601,WNT5A FZD1,WNT5A,FZD1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT5A%20FZD1-based-on-Pubmed-ID-25605717-in-sheep,WNT5A,FZD1,-,-,ENSOARG00020020359,ENSOARG00020030121,WNT5A (hWNT5A),"FZD1 (DKFZp564G072, Hfz1)",secreted,cell membrane
CDB15:0001603,WNT5A FZD4,WNT5A,FZD4,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT5A%20FZD4-based-on-Pubmed-ID-10990458,%2025605717,%2027458145,%2028546512-in-sheep",WNT5A,FZD4,-,-,ENSOARG00020020359,ENSOARG00020018518,WNT5A (hWNT5A),"FZD4 (EVR1, CD344)",secreted,cell membrane
CDB15:0001604,WNT5A FZD5,WNT5A,FZD5,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT5A%20FZD5-based-on-Pubmed-ID-11092808,%2025605717,%2035295855,%2037014927,%209054360-in-sheep",WNT5A,FZD5,-,-,ENSOARG00020020359,ENSOARG00020034205,WNT5A (hWNT5A),"FZD5 (C2orf31, HFZ5, DKFZP434E2135)",secreted,cell membrane
CDB15:0001605,WNT5A FZD6,WNT5A,FZD6,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT5A%20FZD6-based-on-Pubmed-ID-21665003,%2024873871,%2039174501-in-sheep",WNT5A,FZD6,-,-,ENSOARG00020020359,ENSOARG00020020543,WNT5A (hWNT5A),FZD6 (Hfz6),secreted,cell membrane
CDB15:0001606,WNT5A FZD7,WNT5A,FZD7,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT5A%20FZD7-based-on-Pubmed-ID-10990458,%2025605717-in-sheep",WNT5A,FZD7,-,-,ENSOARG00020020359,ENSOARG00020023182,WNT5A (hWNT5A),FZD7 (FzE3),secreted,cell membrane
CDB15:0001607,WNT5A FZD8,WNT5A,FZD8,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT5A%20FZD8-based-on-Pubmed-ID-20093360,%2025605717-in-sheep",WNT5A,FZD8,-,-,ENSOARG00020020359,ENSOARG00020025454,WNT5A (hWNT5A),FZD8 (FZ-8),secreted,cell membrane
CDB15:0001608,WNT5A LRP5,WNT5A,LRP5,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT5A%20LRP5-based-on-Pubmed-ID-35295855-in-sheep,WNT5A,LRP5,-,-,ENSOARG00020020359,ENSOARG00020015176,WNT5A (hWNT5A),"LRP5 (LRP7, OPPG, EVR1, LR3, BMND1, HBM, OPS, OPTA1, VBCH2, EVR4)",secreted,cell membrane
CDB15:0001609,WNT5A MCAM,WNT5A,MCAM,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT5A%20MCAM-based-on-Pubmed-ID-24335906-in-sheep,WNT5A,MCAM,-,-,ENSOARG00020020359,ENSOARG00020014906,WNT5A (hWNT5A),"MCAM (MUC18, CD146, MelCAM, METCAM, HEMCAM)",secreted,cell membrane
CDB15:0001610,WNT5A ROR1,WNT5A,ROR1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT5A%20ROR1-based-on-Pubmed-ID-18287027-in-sheep,WNT5A,ROR1,-,-,ENSOARG00020020359,ENSOARG00020025892,WNT5A (hWNT5A),ROR1 (NTRKR1),secreted,cell membrane
CDB15:0001611,WNT5A ROR2,WNT5A,ROR2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT5A%20ROR2-based-on-Pubmed-ID-12839624,%2016602827,%2038780011,%2039229119-in-sheep",WNT5A,ROR2,-,-,ENSOARG00020020359,ENSOARG00020000547,WNT5A (hWNT5A),"ROR2 (NTRKR2, BDB, BDB1)",secreted,cell membrane
CDB15:0001612,WNT5A RYK,WNT5A,RYK,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT5A%20RYK-based-on-Pubmed-ID-16723543,%2029930766,%2033178184-in-sheep",WNT5A,RYK,-,-,ENSOARG00020020359,ENSOARG00020018498,WNT5A (hWNT5A),"RYK (JTK5A, D3S3195, RYK1, JTK5)",secreted,cell membrane
CDB15:0001613,WNT7A FZD10,WNT7A,FZD10,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT7A%20FZD10-based-on-Pubmed-ID-18567805-in-sheep,WNT7A,FZD10,-,-,ENSOARG00020025976,ENSOARG00020024300,WNT7A (Wnt-7a),FZD10 (CD350),secreted,cell membrane
CDB15:0001614,WNT7A FZD5,WNT7A,FZD5,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT7A%20FZD5-based-on-Pubmed-ID-12857724,%2018230341,%2028733458-in-sheep",WNT7A,FZD5,-,-,ENSOARG00020025976,ENSOARG00020034205,WNT7A (Wnt-7a),"FZD5 (C2orf31, HFZ5, DKFZP434E2135)",secreted,cell membrane
CDB15:0001615,WNT7A FZD9,WNT7A,FZD9,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT7A%20FZD9-based-on-Pubmed-ID-15705594-in-sheep,WNT7A,FZD9,-,-,ENSOARG00020025976,ENSOARG00020022514,WNT7A (Wnt-7a),"FZD9 (FZD3, CD349)",secreted,cell membrane
CDB15:0001616,WNT7A LRP6,WNT7A,LRP6,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT7A%20LRP6-based-on-Pubmed-ID-12857724,%2020713706,%2030304675-in-sheep",WNT7A,LRP6,-,-,ENSOARG00020025976,ENSOARG00020003956,WNT7A (Wnt-7a),LRP6 (ADCAD2),secreted,cell membrane
CDB15:0001617,WNT7B FZD1,WNT7B,FZD1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT7B%20FZD1-based-on-Pubmed-ID-15923619,%2028733458-in-sheep",WNT7B,FZD1,-,-,ENSOARG00020002070,ENSOARG00020030121,WNT7B,"FZD1 (DKFZp564G072, Hfz1)",secreted,cell membrane
CDB15:0001618,WNT7B FZD10,WNT7B,FZD10,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT7B%20FZD10-based-on-Pubmed-ID-15923619,%2029844390-in-sheep",WNT7B,FZD10,-,-,ENSOARG00020002070,ENSOARG00020024300,WNT7B,FZD10 (CD350),secreted,cell membrane
CDB15:0001619,WNT7B LRP5,WNT7B,LRP5,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-WNT7B%20LRP5-based-on-Pubmed-ID-15923619,%2033545636-in-sheep",WNT7B,LRP5,-,-,ENSOARG00020002070,ENSOARG00020015176,WNT7B,"LRP5 (LRP7, OPPG, EVR1, LR3, BMND1, HBM, OPS, OPTA1, VBCH2, EVR4)",secreted,cell membrane
CDB15:0001620,XCL1 XCR1,XCL1,XCR1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-XCL1%20XCR1-based-on-Pubmed-ID-11446740,%209632725-in-sheep",XCL1 (LPTN),XCR1,-,-,ENSOARG00020007666,ENSOARG00020025210,"XCL1 (LTN, SCYC1, LPTN, ATAC, SCM-1a, SCM-1)","XCR1 (GPR5, CCXCR1)",secreted,cell membrane
CDB15:0001621,ENSOARG00020007688 XCR1,ENSOARG00020007688,XCR1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020007688%20XCR1-based-on-Pubmed-ID-9632725-in-sheep,ENSOARG00020007688,XCR1,-,-,ENSOARG00020007688,ENSOARG00020025210,"XCL2 (SCYC2, SCM-1b)","XCR1 (GPR5, CCXCR1)",secreted,cell membrane
CDB15:0001622,ENSOARG00020026335 CXCR4,ENSOARG00020026335,CXCR4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020026335%20CXCR4-based-on-Pubmed-ID-20802527-in-sheep,ENSOARG00020026335,CXCR4,-,-,ENSOARG00020026335,ENSOARG00020012040,"ZG16B (HRPE773, PRO1567, JCLN2)","CXCR4 (LESTR, NPY3R, HM89, NPYY3R, D2S201E, fusin, HSY3RR, NPYR, CD184)","secreted, cell membrane",cell membrane
CDB15:0001623,ENSOARG00020026335 TLR2,ENSOARG00020026335,TLR2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020026335%20TLR2-based-on-Pubmed-ID-20802527-in-sheep,ENSOARG00020026335,TLR2,-,-,ENSOARG00020026335,ENSOARG00020017860,"ZG16B (HRPE773, PRO1567, JCLN2)","TLR2 (TIL4, CD282)","secreted, cell membrane",cell membrane
CDB15:0001624,ENSOARG00020026335 TLR4,ENSOARG00020026335,TLR4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020026335%20TLR4-based-on-Pubmed-ID-20802527-in-sheep,ENSOARG00020026335,TLR4,-,-,ENSOARG00020026335,ENSOARG00020004476,"ZG16B (HRPE773, PRO1567, JCLN2)","TLR4 (hToll, CD284, TLR-4, ARMD10)","secreted, cell membrane",cell membrane
CDB15:0001625,ENSOARG00020026335 TLR5,ENSOARG00020026335,TLR5,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020026335%20TLR5-based-on-Pubmed-ID-20802527-in-sheep,ENSOARG00020026335,TLR5,-,-,ENSOARG00020026335,ENSOARG00020035482,"ZG16B (HRPE773, PRO1567, JCLN2)","TLR5 (SLEB1, TIL3, FLJ10052, MGC126430, MGC126431)","secreted, cell membrane",cell membrane
CDB15:0001626,ENSOARG00020026335 TLR6,ENSOARG00020026335,TLR6,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020026335%20TLR6-based-on-Pubmed-ID-20802527-in-sheep,ENSOARG00020026335,TLR6,-,-,ENSOARG00020026335,ENSOARG00020026750,"ZG16B (HRPE773, PRO1567, JCLN2)",TLR6 (CD286),"secreted, cell membrane",cell membrane
CDB20:0002558,ADAM11 ITGA4,ADAM11,ITGA4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADAM11%20ITGA4-based-on-Pubmed-ID-28913673-in-sheep,ADAM11,ITGA4,-,-,ENSOARG00020010020,ENSOARG00020019068,ADAM11 (MDC),"ITGA4 (CD49D, CD49d)",cell membrane,cell membrane
CDB20:0002559,ADAM23 ITGA4,ADAM23,ITGA4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADAM23%20ITGA4-based-on-Pubmed-ID-28913673-in-sheep,ADAM23,ITGA4,-,-,ENSOARG00020014405,ENSOARG00020019068,ADAM23 (MDC3),"ITGA4 (CD49D, CD49d)","secreted, cell membrane",cell membrane
CDB20:0002560,ADAM29 ITGA4,ADAM29,ITGA4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADAM29%20ITGA4-based-on-Pubmed-ID-28913673-in-sheep,ADAM29,ITGA4,-,-,ENSOARG00020030667,ENSOARG00020019068,"ADAM29 (svph1, CT73)","ITGA4 (CD49D, CD49d)",cell membrane,cell membrane
CDB20:0002561,ADAM7 ITGA4,ADAM7,ITGA4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADAM7%20ITGA4-based-on-Pubmed-ID-15504110-in-sheep,ADAM7,ITGA4,-,-,ENSOARG00020017810,ENSOARG00020019068,"ADAM7 (GP-83, EAPI)","ITGA4 (CD49D, CD49d)","secreted, cell membrane",cell membrane
CDB20:0002562,ADAM7 ITGB7,ADAM7,ITGB7,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADAM7%20ITGB7-based-on-Pubmed-ID-15504110-in-sheep,ADAM7,ITGB7,-,-,ENSOARG00020017810,ENSOARG00020007654,"ADAM7 (GP-83, EAPI)",ITGB7,"secreted, cell membrane",cell membrane
CDB20:0002563,ADGRB1 RTN4R,ADGRB1,RTN4R,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADGRB1%20RTN4R-based-on-Pubmed-ID-30477585-in-sheep,ADGRB1,RTN4R,-,-,ENSOARG00020003350,ENSOARG00020007768,ADGRB1 (BAI1),RTN4R (NOGOR),"secreted, cell membrane",cell membrane
CDB20:0002564,ADGRB1 RTN4RL1,ADGRB1,RTN4RL1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADGRB1%20RTN4RL1-based-on-Pubmed-ID-30477585-in-sheep,ADGRB1,RTN4RL1,-,-,ENSOARG00020003350,ENSOARG00020022541,ADGRB1 (BAI1),"RTN4RL1 (NGRH2, NgR3, DKFZp547J144)","secreted, cell membrane",cell membrane
CDB20:0002565,ADGRB1 RTN4RL2,ADGRB1,RTN4RL2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADGRB1%20RTN4RL2-based-on-Pubmed-ID-30477585-in-sheep,ADGRB1,RTN4RL2,-,-,ENSOARG00020003350,ENSOARG00020011885,ADGRB1 (BAI1),"RTN4RL2 (NgR2, NGRH1)","secreted, cell membrane",cell membrane
CDB20:0002566,ADGRE5 ENSOARG00020012895,ADGRE5,ENSOARG00020012895,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADGRE5%20ENSOARG00020012895-based-on-Pubmed-ID-17449467-in-sheep,ADGRE5,ENSOARG00020012895,-,-,ENSOARG00020000826,ENSOARG00020012895,"ADGRE5 (CD97, TM7LN1)","CD55 (DAF, CR, TC, CROM)","secreted, cell membrane",cell membrane
CDB20:0002567,ADM RAMP3,ADM,RAMP3,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADM%20RAMP3-based-on-Pubmed-ID-12565884,%2014712479,%2015692146,%2027013657,%2030139742-in-sheep",ADM,RAMP3,-,-,ENSOARG00020016612,ENSOARG00020002701,ADM (AM),RAMP3,secreted,cell membrane
CDB20:0002568,ADM2 ENSOARG00020022922,ADM2,ENSOARG00020022922,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADM2%20ENSOARG00020022922-based-on-Pubmed-ID-30139742-in-sheep,ADM2,ENSOARG00020022922,-,-,ENSOARG00020008574,ENSOARG00020022922,"ADM2 (AM2, FLJ21135)",RAMP2,secreted,cell membrane
CDB20:0002569,ADM2 RAMP3,ADM2,RAMP3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ADM2%20RAMP3-based-on-Pubmed-ID-30139742-in-sheep,ADM2,RAMP3,-,-,ENSOARG00020008574,ENSOARG00020002701,"ADM2 (AM2, FLJ21135)",RAMP3,secreted,cell membrane
CDB20:0002570,AGRN DAG1,AGRN,DAG1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-AGRN%20DAG1-based-on-Pubmed-ID-28581497-in-sheep,AGRN,DAG1,-,-,ENSOARG00020012422,ENSOARG00020020102,AGRN (AGRIN),"DAG1 (A3a, 156DAG, AGRNR, DAG)","secreted, cell membrane",cell membrane
CDB20:0002571,ALCAM CD6,ALCAM,CD6,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ALCAM%20CD6-based-on-Pubmed-ID-16352806-in-sheep,ALCAM,CD6,-,-,ENSOARG00020002348,ENSOARG00020015532,"ALCAM (CD166, MEMD)",CD6 (Tp120),"secreted, cell membrane",cell membrane
CDB20:0002572,ALCAM CHL1,ALCAM,CHL1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ALCAM%20CHL1-based-on-Pubmed-ID-31300520-in-sheep,ALCAM,CHL1,-,-,ENSOARG00020002348,ENSOARG00020015831,"ALCAM (CD166, MEMD)","CHL1 (CALL, L1CAM2, FLJ44930, MGC132578)","secreted, cell membrane",cell membrane
CDB20:0002573,ALCAM L1CAM,ALCAM,L1CAM,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ALCAM%20L1CAM-based-on-Pubmed-ID-31300520-in-sheep,ALCAM,L1CAM,-,-,ENSOARG00020002348,ENSOARG00020023921,"ALCAM (CD166, MEMD)","L1CAM (HSAS1, SPG1, HSAS, MASA, MIC5, S10, CD171, NCAM-L1, CAML1)","secreted, cell membrane",cell membrane
